algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
Gorgeous,88.28,551870.0,5968447.0,111.21,2.24,113.45,12826.73,295.87,3.581376339,86.0,0.0,34.77,2141.47,20596.66,34929.0,91.94,91.94,0.55187
Gorgeous,82.5,735974.0,6397186.0,119.17,2.23,121.4,13692.66,305.27,4.241550708,21.0,0.0,45.55,2681.54,37706.46,34937.0,92.99,92.99,0.735974
Gorgeous,77.96,1038800.0,7744333.0,126.17,2.33,128.49,14461.96,317.05,5.151747869,7.0,0.0,48.23,2659.94,38521.91,34943.0,93.9,93.9,1.0388
Gorgeous,73.65,1086964.0,7400590.0,133.73,2.25,135.98,15276.48,318.4,8.141828254,62.0,0.0,58.67,3308.57,39284.81,34945.0,94.53,94.53,1.086964
Gorgeous,69.8,983105.0,6482044.0,141.17,2.25,143.43,16075.08,304.88,6.491862803,58.0,0.0,67.06,3567.53,33649.02,34949.0,95.18,95.18,0.983105
Gorgeous,66.37,1263726.0,7737558.0,148.52,2.3,150.82,16876.95,297.67,4.812027088,47.0,0.0,59.71,2872.65,46127.31,34949.0,95.73,95.73,1.263726
Gorgeous,62.96,1302110.0,8341452.0,156.72,2.24,158.96,17758.99,324.36,7.662238417,5.0,0.0,79.7,3625.42,38261.1,34950.0,96.05,96.05,1.30211
Gorgeous,59.98,1098743.0,7532512.0,164.64,2.23,166.87,18591.25,327.17,10.752229022,45.0,0.0,93.66,4009.41,30539.39,34950.0,96.31,96.31,1.098743
Gorgeous,57.27,949975.0,9867689.0,172.32,2.5,174.82,19421.18,306.39,6.292204887,74.0,0.0,73.26,2914.77,28128.98,34951.0,96.76,96.76,0.949975
Gorgeous,54.63,1417984.0,7397951.0,180.42,2.75,183.16,20299.14,308.69,8.102423272,53.0,0.0,92.4,3537.22,44279.22,34953.0,97.05,97.05,1.417984
Gorgeous,52.18,1472362.0,12493178.0,188.97,2.74,191.72,21223.81,424.55,15.732538881,54.0,0.0,105.37,3863.69,48731.24,34953.0,97.29,97.29,1.472362
Gorgeous,50.31,1616532.0,7954573.0,197.41,3.07,200.48,22116.66,343.93,14.61276725,45.0,0.0,234.31,8399.85,54673.63,34956.0,97.51,97.51,1.616532
Gorgeous,47.97,1653235.0,11027197.0,205.3,3.35,208.65,22988.94,329.75,8.812768348,9.0,0.0,148.32,4738.27,52407.75,34958.0,97.68,97.68,1.653235
Gorgeous,46.09,1569753.0,12080851.0,213.45,3.63,217.09,23887.28,321.89,10.732764501,22.0,0.0,170.83,5231.01,59957.57,34959.0,97.91,97.91,1.569753
Gorgeous,44.37,1794690.0,11420794.0,221.78,3.88,225.67,24800.14,383.26,12.792963633,98.0,0.0,233.21,7147.97,64370.77,34963.0,98.13,98.13,1.79469
Gorgeous,37.18,1507945.0,11272173.0,263.93,5.2,269.13,29456.98,377.94,22.81360971,46.0,0.0,249.57,6782.23,49977.96,34969.0,98.75,98.75,1.507945
Gorgeous,32.11,1781933.0,24480036.0,305.31,6.69,312.01,33604.77,337.56,15.763602664,55.0,0.0,270.4,6408.47,56421.93,34987.0,99.01,99.01,1.781933
Gorgeous,28.11,1693577.0,20310988.0,347.79,8.17,355.97,37941.66,307.82,22.893937602,63.0,0.0,384.33,8150.57,50725.24,34988.0,99.33,99.33,1.693577
Gorgeous,25.03,2382657.0,25377034.0,389.72,10.02,399.74,42193.02,372.98,37.425269943,87.0,0.0,495.25,9866.61,75364.37,34996.0,99.39,99.39,2.382657
Gorgeous,22.57,2581763.0,24938000.0,431.59,11.78,443.38,46225.6,351.16,30.045709445,34.0,0.0,362.54,6992.47,65837.6,34998.0,99.48,99.48,2.581763
Gorgeous,20.54,2098545.0,21468792.0,473.5,13.88,487.38,50168.0,300.46,34.205497233,29.0,0.0,476.05,8639.4,59377.22,35000.0,99.59,99.59,2.098545
