algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
Gorgeous,86.26,328900.0,3083277.0,112.01,3.88,115.89,11118.35,57.99,3.24319101,85.0,0.0,56.91,1115.5,8379.35,2387.0,89.63,89.63,0.3289
Gorgeous,74.91,360590.0,9294561.0,128.72,4.79,133.51,12507.66,55.55,3.08350727,52.0,0.0,69.05,1248.67,8270.31,2404.0,90.97,90.97,0.36059
Gorgeous,74.85,424565.0,2882527.0,128.76,4.8,133.56,12516.29,48.99,4.10411728,58.0,0.0,61.5,1128.5,11377.18,2402.0,91.02,91.02,0.424565
Gorgeous,66.1,461974.0,9484082.0,145.4,5.76,151.16,13857.88,47.95,3.43449231,89.0,0.0,66.66,1150.97,11232.63,2403.0,92.14,92.14,0.461974
Gorgeous,59.26,496532.0,11748510.0,162.02,6.67,168.69,15212.08,48.66,3.56484796,75.0,0.0,82.31,1337.22,9998.7,2406.0,92.77,92.77,0.496532
Gorgeous,53.68,583705.0,7761426.0,178.65,7.6,186.26,16528.97,54.64,7.92570153,7.0,0.0,92.95,1465.77,11639.6,2413.0,93.41,93.41,0.583705
Gorgeous,49.04,628488.0,13392080.0,195.09,8.68,203.77,17820.69,55.33,6.73616228,52.0,0.0,115.85,1751.23,10010.37,2415.0,94.24,94.24,0.628488
Gorgeous,45.18,625514.0,11593186.0,211.54,9.69,221.23,19112.59,55.56,6.98613086,92.0,0.0,140.9,1957.43,9925.54,2416.0,94.75,94.75,0.625514
Gorgeous,41.87,727049.0,3998488.0,227.97,10.81,238.78,20375.3,73.21,20.01712223,93.0,0.0,151.42,2183.91,12027.37,2416.0,95.06,95.06,0.727049
Gorgeous,39.02,687888.0,13203954.0,244.31,11.88,256.18,21608.81,50.32,8.98675493,27.0,0.0,141.83,1944.1,9860.49,2417.0,95.43,95.43,0.687888
Gorgeous,36.54,818375.0,15030974.0,260.51,13.03,273.54,22837.78,55.75,17.39802936,17.0,0.0,155.98,2150.63,12625.61,2428.0,95.69,95.69,0.818375
Gorgeous,35.04,907064.0,10411657.0,280.79,14.49,295.28,24348.66,56.74,18.1988801,94.0,0.0,185.17,2447.45,15881.64,2447.0,95.96,95.96,0.907064
Gorgeous,31.54,991097.0,17934412.0,301.01,15.91,316.92,25837.72,59.93,23.50971078,63.0,0.0,202.61,2592.02,16641.52,2448.0,96.21,96.21,0.991097
Gorgeous,29.54,1031895.0,11738665.0,321.01,17.41,338.42,27303.55,73.9,32.791013783,46.0,0.0,225.76,2835.23,14408.87,2450.0,96.45,96.45,1.031895
Gorgeous,27.77,1035978.0,13182829.0,341.12,18.89,360.01,28759.54,56.16,37.111017307,72.0,0.0,234.14,2930.1,14844.88,2454.0,96.68,96.68,1.035978
Gorgeous,24.8,1143765.0,15565261.0,381.08,22.01,403.09,31607.49,56.25,39.691127056,84.0,0.0,260.2,3064.08,12668.51,2456.0,97.03,97.03,1.143765
Gorgeous,22.42,1412038.0,15030109.0,420.52,25.31,445.82,34390.84,67.98,75.111391129,26.0,0.0,329.53,3864.76,15888.97,2459.0,97.28,97.28,1.412038
Gorgeous,18.82,1685312.0,23008670.0,499.01,32.08,531.09,39775.69,58.15,64.061654101,29.0,0.0,373.74,3983.64,25938.9,2474.0,97.7,97.7,1.685312
Gorgeous,16.24,1837927.0,24221988.0,576.58,39.03,615.62,44971.48,71.47,108.251811342,38.0,0.0,463.54,4762.34,20228.46,2517.0,97.98,97.98,1.837927
Gorgeous,14.28,2221113.0,25070912.0,653.6,46.38,699.98,50016.76,77.92,169.172188882,35.0,0.0,582.8,5976.79,24308.17,2545.0,98.18,98.18,2.221113
Gorgeous,9.77,3274603.0,16221090.0,956.16,77.55,1033.71,68752.91,67.13,312.333232811,89.0,0.0,908.8,8315.96,30595.29,2594.0,98.83,98.83,3.274603
Gorgeous,7.33,4179711.0,34278952.0,1251.46,111.64,1363.1,86342.46,78.66,515.634127905,72.0,0.0,1404.13,11508.03,36132.5,2682.0,99.11,99.11,4.179711
Gorgeous,5.91,5394055.0,36171084.0,1542.59,147.67,1690.2510364,39.0,90.02,739.275326548,59.0,0.0,1826.93,13757.46,48400.82,2682.0,99.32,99.32,5.394055
MARGO,1039.73,30021.31,330210.0,19.71,,,,,,,,,,,3916.0,55.97,55.97,0.03002131
MARGO,468.21,67449.7,1925153.0,21.33,,,,,,,,,,,3918.0,59.32,59.31999999999999,0.0674497
MARGO,438.6,72259.2,815325.0,22.88,,,,,,,,,,,3921.0,61.72,61.72,0.0722592
MARGO,409.16,77431.11,233986.0,24.42,,,,,,,,,,,3926.0,64.09,64.09,0.07743111
MARGO,385.11,82128.34,245827.0,25.95,,,,,,,,,,,3930.0,66.31,66.31,0.08212834
MARGO,363.84,87212.3,2734738.0,27.54,,,,,,,,,,,3931.0,68.34,68.34,0.0872123
MARGO,343.9,92347.02,2248931.0,29.13,,,,,,,,,,,3932.0,69.82,69.82,0.09234702
MARGO,326.33,97213.41,1612564.0,30.63,,,,,,,,,,,3933.0,71.28,71.28,0.09721341
MARGO,309.62,102442.9,299894.0,32.29,,,,,,,,,,,3933.0,72.79,72.79,0.1024428999999999
MARGO,295.64,107100.31,1765566.0,33.83,,,,,,,,,,,3933.0,73.97,73.97,0.10710031
MARGO,282.48,112291.19,3120853.0,35.41,,,,,,,,,,,3933.0,75.12,75.12,0.11229119
MARGO,270.49,117295.85,2142532.0,37.02,,,,,,,,,,,3933.0,76.28,76.28,0.11729585
MARGO,258.56,122797.4,359872.0,38.7,,,,,,,,,,,3933.0,77.35,77.35,0.1227974
MARGO,247.67,128055.15,2564824.0,40.3,,,,,,,,,,,3933.0,78.2,78.2,0.12805515
MARGO,238.38,133075.56,2899762.0,41.98,,,,,,,,,,,3933.0,79.17,79.17,0.13307556
MARGO,229.67,138304.86,389856.0,43.62,,,,,,,,,,,3933.0,80.06,80.06,0.1383048599999999
MARGO,220.89,143767.6,609787.0,45.27,,,,,,,,,,,3935.0,80.86,80.86,0.1437676
MARGO,212.73,149042.57,474969.0,46.99,,,,,,,,,,,3939.0,81.69,81.69,0.14904257
MARGO,205.7,154482.92,3499651.0,48.62,,,,,,,,,,,3943.0,82.41,82.41,0.15448292
MARGO,198.88,159507.17,1894331.0,50.31,,,,,,,,,,,3943.0,82.98,82.98,0.15950717
MARGO,192.22,164958.88,1043608.0,51.98,,,,,,,,,,,3943.0,83.66,83.66,0.16495888
MARGO,165.95,191144.02,3223345.0,60.3,,,,,,,,,,,3953.0,86.26,86.26,0.19114402
MARGO,145.52,218032.96,1349641.0,68.7,,,,,,,,,,,3965.0,88.19,88.19,0.21803296
MARGO,129.61,245040.19,5123445.0,77.17,,,,,,,,,,,3969.0,89.76,89.76,0.24504019
MARGO,116.94,271459.06,2729549.0,85.54,,,,,,,,,,,3969.0,90.94,90.94,0.27145906
MARGO,106.4,298838.01,6234610.0,93.98,,,,,,,,,,,3969.0,92.05,92.05,0.29883801
MARGO,97.59,325322.27,5934176.0,102.47,,,,,,,,,,,3969.0,92.86,92.86,0.32532227
MARGO,90.13,351997.97,5702215.0,110.97,,,,,,,,,,,3969.0,93.57,93.57,0.35199797
MARGO,83.71,379562.46,4312074.0,119.46,,,,,,,,,,,3969.0,94.07,94.07,0.37956246
MARGO,78.18,405660.23,9136649.0,127.89,,,,,,,,,,,3973.0,94.63,94.63,0.4056602299999999
MARGO,73.37,432741.82,7213658.0,136.37,,,,,,,,,,,4013.0,95.06,95.06,0.43274182
MARGO,69.04,459634.27,3503383.0,144.81,,,,,,,,,,,4053.0,95.43,95.43,0.45963427
MARGO,65.3,486209.41,4901639.0,153.2,,,,,,,,,,,4053.0,95.79,95.79,0.4862094099999999
MARGO,61.84,513905.72,10680712.0,161.67,,,,,,,,,,,4053.0,96.08,96.08,0.51390572
MARGO,58.81,540036.68,6704982.0,170.09,,,,,,,,,,,4053.0,96.34,96.34,0.54003668
MARGO,56.05,566903.79,6591163.0,178.41,,,,,,,,,,,4054.0,96.53,96.53,0.56690379
MARGO,51.26,619218.82,7582148.0,195.07,,,,,,,,,,,4054.0,96.96,96.96,0.61921882
MARGO,47.2,672216.21,9756211.0,211.87,,,,,,,,,,,4054.0,97.35,97.35,0.67221621
MARGO,43.76,725986.34,8992019.0,228.58,,,,,,,,,,,4054.0,97.56,97.56,0.72598634
MARGO,40.75,778736.41,10309100.0,245.37,,,,,,,,,,,4054.0,97.78,97.78,0.77873641
MARGO,38.18,831583.22,12099333.0,261.89,,,,,,,,,,,4054.0,97.99,97.99,0.83158322
MARGO,32.99,961135.45,15129255.0,303.13,,,,,,,,,,,4174.0,98.34,98.34,0.96113545
MARGO,29.05,1093554.75,23944510.0,344.22,,,,,,,,,,,4190.0,98.64,98.64,1.09355475
MARGO,25.97,1221495.96,18735468.0,385.04,,,,,,,,,,,4206.0,98.78,98.78,1.22149596
MARGO,23.5,1351174.72,20909772.0,425.6,,,,,,,,,,,4206.0,98.99,98.99,1.35117472
MARGO,21.45,1481221.21,18415580.0,466.11,,,,,,,,,,,4206.0,99.08,99.08,1.48122121
MARGO,19.75,1605639.35,26742932.0,506.5,,,,,,,,,,,4206.0,99.18,99.18,1.60563935
PipeANN,403.91,79085.36,1524822.0,25.76,,,,,,,,,,,,49.08,49.08,0.07908536
PipeANN,300.88,106195.83,1949809.0,33.25,,,,,,,,,,,,64.33,64.33,0.10619583
PipeANN,240.33,132973.58,2324597.0,41.62,,,,,,,,,,,,72.1,72.1,0.1329735799999999
PipeANN,197.95,161472.41,2799722.0,50.53,,,,,,,,,,,,77.28,77.28,0.16147241
PipeANN,167.47,190861.47,3246656.0,59.72,,,,,,,,,,,,80.98,80.98,0.19086147
PipeANN,144.82,220736.83,3624653.0,69.06,,,,,,,,,,,,83.71,83.71,0.22073683
PipeANN,127.28,251112.72,4424711.0,78.57,,,,,,,,,,,,85.86,85.86,0.25111272
PipeANN,113.43,281766.12,4549509.0,88.17,,,,,,,,,,,,87.63,87.63,0.28176612
PipeANN,102.22,312708.38,5299470.0,97.84,,,,,,,,,,,,89.04,89.04,0.31270838
PipeANN,92.99,343791.69,6439459.0,107.55,,,,,,,,,,,,90.21,90.21,0.34379169
PipeANN,85.26,374969.31,7217278.0,117.3,,,,,,,,,,,,91.13,91.13,0.37496931
PipeANN,78.69,406237.91,7574353.0,127.09,,,,,,,,,,,,91.94,91.94,0.40623791
PipeANN,73.05,437667.78,8775074.0,136.91,,,,,,,,,,,,92.64,92.64,0.43766778
PipeANN,68.14,469140.16,8895321.0,146.76,,,,,,,,,,,,93.25,93.25,0.46914016
PipeANN,63.85,500591.0,9996095.0,156.62,,,,,,,,,,,,93.78,93.78,0.500591
PipeANN,60.06,532222.5,10571129.0,166.5,,,,,,,,,,,,94.21,94.21,0.5322225
PipeANN,56.7,563829.19,10315510.0,176.39,,,,,,,,,,,,94.66,94.66,0.56382919
PipeANN,53.69,595470.44,11670015.0,186.28,,,,,,,,,,,,95.02,95.02,0.5954704399999999
PipeANN,50.96,627264.25,11843909.0,196.22,,,,,,,,,,,,95.34,95.34,0.62726425
PipeANN,48.52,658970.44,12465920.0,206.12,,,,,,,,,,,,95.62,95.62,0.6589704399999999
Starling,1023.64,30784.0,320959.0,19.87,0.0,79.47,2172.38,48.52,0.44,30471.41,3.23,0.0,205.88,2.55,3905.0,52.15,52.15,0.030784
Starling,461.52,60585.0,1349892.0,21.63,0.0,86.51,2340.97,46.83,0.6,60256.55,3.55,0.02,222.24,2.75,3905.0,55.9,55.89999999999999,0.060585
Starling,430.98,63990.0,1522069.0,23.23,0.0,92.92,2492.65,45.69,0.33,63576.71,4.15,0.01,304.37,3.03,3906.0,59.02,59.02,0.06399
Starling,400.31,73805.0,1525492.0,24.97,0.0,99.87,2656.48,47.92,0.7,73430.94,4.16,0.01,257.2,3.32,3905.0,61.37,61.370000000000005,0.073805
Starling,375.04,68207.0,2325439.0,26.6,0.0,106.4,2808.13,44.44,0.3,67812.21,5.2,0.12,278.18,3.47,3907.0,63.66,63.66,0.068207
Starling,353.38,84383.0,1622322.0,28.31,0.0,113.24,2965.64,45.61,0.59,83961.53,5.51,0.0,297.6,3.74,3906.0,65.42,65.42,0.084383
Starling,333.58,95076.0,1999869.0,29.97,0.0,119.87,3116.54,44.09,0.31,94631.56,5.54,0.0,319.91,4.03,3910.0,67.22,67.22,0.095076
